tenant name,integration name,data converter name,webhook name,device name,device id v2,device id v1
si_clix,converge-smoke,converge-smoke,converge-smoke,ESN 8386 Converge Manggahan Branch - Smoke Sensor,ecfdec60-490d-11ed-b04b-61e292f04158,a6315a80-ba13-11ec-80a9-83a6055f2008
si_clix,converge-smoke,converge-smoke,converge-smoke,ESN 8665 Converge Manggahan Branch - Smoke Sensor,eceed130-490d-11ed-b04b-61e292f04158,7e335b70-d195-11ec-80a9-83a6055f2008
si_clix,converge-powermeter,converge-powermeter,converge-powermeter,ESN 8434 Converge Manggahan Branch - Power Meter,eceed131-490d-11ed-b04b-61e292f04158,cb085da0-ba17-11ec-80a9-83a6055f2008
si_clix,converge-door,converge-door,converge-door,ESN 8378 Converge Manggahan Branch - Door Sensor,ed0120b0-490d-11ed-b04b-61e292f04158,89597910-ba13-11ec-80a9-83a6055f2008
si_clix,clixlogic-water-leak,clixlogic-water-leak,clixlogic-water-leak,ESN 6831- BSC Meralco Compound- 3F Data Center Rack 8-Packet Leak,1d7b2780-49d7-11ed-b04b-61e292f04158,ced3f590-a363-11ec-b372-23a85237172f
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 6794 - RBC Corporate Office- 12F EE Room-Temp+Hum,af2078d0-4922-11ed-b04b-61e292f04158,912dfcd0-8afa-11ec-b372-23a85237172f
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7343 - RBC Corporate Office-12F IT Server room-Temp+Hum,8187bdc1-490e-11ed-b04b-61e292f04158,d8c81060-a8c0-11ec-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7802 - RBC Corporate Office- 12F Tech Innovation Lab-Temp+Hum,c37c4390-4922-11ed-b04b-61e292f04158,2f61de10-9ad4-11ec-b372-23a85237172f
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8910 - GF Server Room - Technohub D,1ea3d5d0-4923-11ed-b04b-61e292f04158,b46f6990-2f46-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7908 - GF Server Room - Technohub D,0089cce0-4922-11ed-b04b-61e292f04158,8f83fa70-2f4a-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7805,81ced8e0-490e-11ed-b04b-61e292f04158,470a03d0-2266-11ec-be49-73e9bda34ef3
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8911 - GF Server Room - Technohub D,43fa0d50-4922-11ed-b04b-61e292f04158,cfa3dec0-2f47-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7851 - GF Server Room - Technohub D,06e85030-4921-11ed-b04b-61e292f04158,9dd71c50-2f46-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7846 - GF Server Room - Technohub D,73e8dd70-4922-11ed-b04b-61e292f04158,9c48de60-2f4a-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7809,81dcbb90-490e-11ed-b04b-61e292f04158,7ea51ee0-2263-11ec-be49-73e9bda34ef3
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7810,81cfea50-490e-11ed-b04b-61e292f04158,af929a50-2263-11ec-be49-73e9bda34ef3
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7811 - Clix POC,ec2f1390-4921-11ed-b04b-61e292f04158,929f9940-b0cd-11ec-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9242 - 12F UPS Room - Alabang 3,2a9a7f30-4921-11ed-b04b-61e292f04158,529f5e50-1d62-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8919 - 2F UPS Room - Shaw,e1832490-4921-11ed-b04b-61e292f04158,8bbc7090-29b7-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7841,81ca9320-490e-11ed-b04b-61e292f04158,10ff1ed0-435c-11ec-be49-73e9bda34ef3
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8912 - 8F IDF Room - MOA,9e0a1511-4922-11ed-b04b-61e292f04158,bedda5c0-2a84-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8887 - 9F UPS Room - MOA,fbed6160-4921-11ed-b04b-61e292f04158,ea27d7a0-29c1-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8016 - 2F IDF Room 2 - Technohub G,08ec5d90-4921-11ed-b04b-61e292f04158,bacbac10-064a-11ed-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7873 - 4F UPS Room - Technohub D,5bf545f0-4922-11ed-b04b-61e292f04158,bd75b020-2f4c-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8015 - GF UPS Room - Technohub G,bb94f2d0-4922-11ed-b04b-61e292f04158,08b97bb0-064f-11ed-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8896 - 2F Hub Room 3 - Shaw,38a5f770-4922-11ed-b04b-61e292f04158,b4271e90-29b7-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7848 - 3F Hub Room 2 - Technohub M,81972710-490e-11ed-b04b-61e292f04158,65a59630-9f55-11ec-b372-23a85237172f
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7908 - 3F Hub Room 2 - Technohub M,751e6f40-497a-11ed-b04b-61e292f04158,cc97a640-d70d-11ec-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8027 - GF Hub Room - Technohub M,29f779b0-4927-11ed-b04b-61e292f04158,1c4ea9d0-0649-11ed-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 6743 - 4F Hub Room - Technohub D,ecee4f70-4922-11ed-b04b-61e292f04158,#N/A
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7852,81c0a810-490e-11ed-b04b-61e292f04158,592502a0-435d-11ec-be49-73e9bda34ef3
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8918 - 2F Hub Room 2 - Shaw,e41b0d80-4921-11ed-b04b-61e292f04158,99927660-29b7-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7856,81bb02c0-490e-11ed-b04b-61e292f04158,848d6040-435d-11ec-be49-73e9bda34ef3
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7901 - GF IDF Room 1 - Technohub G,71b1adf0-4929-11ed-b04b-61e292f04158,24445d00-064a-11ed-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9241 - 10F IDF Room - Alabang 3,36639e00-4921-11ed-b04b-61e292f04158,370baef0-1d5d-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8022 - 3F Hub Room 1 - Technohub M,76e0b620-4921-11ed-b04b-61e292f04158,74a4ca90-065f-11ed-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9182 - 2F UPS Room - Nuvali,c98ef0d0-4921-11ed-b04b-61e292f04158,5e56b930-28ef-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7972 - 2F IDF Room 1 - Technohub G,75134bb0-497a-11ed-b04b-61e292f04158,e50fadf0-064a-11ed-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8913 - 4F UPS Room - Technohub L,71c7c7a0-4921-11ed-b04b-61e292f04158,2cf4d0c0-2f34-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9240 - 8F UPS Room - Alabang 3,c4c7d660-4922-11ed-b04b-61e292f04158,2c7061c0-1d5d-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8914 - 4F UPS Room - Nuvali,18a21fe0-4921-11ed-b04b-61e292f04158,5ace3940-28f0-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9250 - 6F IDF Room - Alabang 2,08306b20-4922-11ed-b04b-61e292f04158,4288c1e0-1d63-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9237 - 11F IDF Room - Alabang 3,ca0563e0-4922-11ed-b04b-61e292f04158,586d5e40-1d5d-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9239 - 12F IDF Room - Alabang 3,62e77dc0-4921-11ed-b04b-61e292f04158,17a24d30-1d5d-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7869 - 4F Hub Room - Technohub L,8181a340-490e-11ed-b04b-61e292f04158,e40d6de0-dc81-11ec-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8013 - 3F UPS Room - Technohub M,f8069f60-4923-11ed-b04b-61e292f04158,09b71260-064b-11ed-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9184 - 2F IDF Room - Nuvali,334ffff0-4922-11ed-b04b-61e292f04158,78909730-28ef-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8920 - 2F UPS Room - Technohub D,def5cd80-4922-11ed-b04b-61e292f04158,79a77ff0-2f46-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8003 - GF UPS Room - Technohub M,711e4130-4921-11ed-b04b-61e292f04158,042280b0-064a-11ed-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9219 - 9F Server Room - Alabang 3,105c4980-4923-11ed-b04b-61e292f04158,fe4bfbf0-1d5d-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8886 - 8F UPS Room - MOA,3f22e2c0-4922-11ed-b04b-61e292f04158,8b4e9280-2a86-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9246 - 8F Server Room - Alabang 2,65579360-4921-11ed-b04b-61e292f04158,1aab9590-1d5d-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7862 - 2F Hub Room - Technohub L,21a6fc50-4926-11ed-b04b-61e292f04158,2060dd50-2f33-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7860 - 3F UPS Room - Technohub D,9c402a80-4922-11ed-b04b-61e292f04158,9f8c6d70-2f46-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9238 - 8F IDF Room - Alabang 3,142b2140-4922-11ed-b04b-61e292f04158,1a2638f0-1d5d-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8901 - 2F Server Room - Shaw,1639b5f0-4922-11ed-b04b-61e292f04158,93eadc70-29b7-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8024 - 3F IDF Room 1 - Technohub G,30cef300-4925-11ed-b04b-61e292f04158,d353f8c0-0666-11ed-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7899 - 2F UPS Room - Technohub L,fbe34f40-4921-11ed-b04b-61e292f04158,3fcc13d0-2f33-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7881 - 3F Hub Room - Technohub D,0eb96460-4922-11ed-b04b-61e292f04158,471e7cf0-2f46-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7859 - 4F IDF Room 1 - Technohub G,34ff7a20-4921-11ed-b04b-61e292f04158,#N/A
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7870 - 3F Server Room - Technohub L,9d7a0a10-4922-11ed-b04b-61e292f04158,2b829890-2f33-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9243 - 7F UPS Room - Alabang 2,46259fe0-4922-11ed-b04b-61e292f04158,8e1a71b0-1d6a-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8025 - GF IDF Room 2 - Technohub G,34e601e0-4925-11ed-b04b-61e292f04158,643538b0-0660-11ed-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8921 - 9F Server Room - MOA,14634840-4922-11ed-b04b-61e292f04158,2a6c2c80-29c2-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8915 - 4F IDF Room - Nuvali,cbfac0b0-4921-11ed-b04b-61e292f04158,8b4c02f0-28f0-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9245 - 6F UPS Room - Alabang 2,75101760-497a-11ed-b04b-61e292f04158,#N/A
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7892 - 4F IDF Room 2 - Technohub G,818db130-490e-11ed-b04b-61e292f04158,c3128cd0-a5b1-11ec-b372-23a85237172f
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7953 - GF Battery Room - Technohub M,5c183310-4929-11ed-b04b-61e292f04158,c3895510-0649-11ed-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8916 - 2F Hub Room 1 - Shaw,90e52c40-4921-11ed-b04b-61e292f04158,9d6d7130-29b8-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9249 - 9F IDF Room - Alabang 2,0ee97510-4922-11ed-b04b-61e292f04158,96e16320-1d61-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7844 - 2F Hub Room - Technohub D,125ec5b0-4922-11ed-b04b-61e292f04158,37c35dc0-2f46-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9227 - 10F UPS Room - Alabang 3,c46eaf50-4921-11ed-b04b-61e292f04158,1db2a920-1d5f-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9181 - 3F UPS/Server Room - Nuvali,d7ef0e30-4921-11ed-b04b-61e292f04158,9055d640-28f0-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8017 - 3F IDF Room 2 - Technohub G,130449f0-4921-11ed-b04b-61e292f04158,1d2d3810-064b-11ed-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9248 - 9F UPS Room - Alabang 2,a3d88d61-4921-11ed-b04b-61e292f04158,c488f070-1d63-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7902,81b388b0-490e-11ed-b04b-61e292f04158,b32a8310-435d-11ec-be49-73e9bda34ef3
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9247 - 7F IDF Room - Alabang 2,fce78360-4922-11ed-b04b-61e292f04158,4f1f3510-1d5e-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7850 - GF Battery Room - Technohub G,a42bf5d0-4927-11ed-b04b-61e292f04158,09a9a4e0-064b-11ed-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7905,81b13ec0-490e-11ed-b04b-61e292f04158,0d598480-435e-11ec-be49-73e9bda34ef3
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8020 - 8F UPS Room - Alabang 2,ff38ed70-4922-11ed-b04b-61e292f04158,2a8fa090-1d6d-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7907,81ad2010-490e-11ed-b04b-61e292f04158,15e9e680-435e-11ec-be49-73e9bda34ef3
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8018 - 3F Hub Room 2 - Technohub M,fe996e90-4921-11ed-b04b-61e292f04158,e00c5660-0662-11ed-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7909,81a753b0-490e-11ed-b04b-61e292f04158,1df9a6d0-435e-11ec-be49-73e9bda34ef3
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7910,81a77ac0-490e-11ed-b04b-61e292f04158,23728fa0-435e-11ec-be49-73e9bda34ef3
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7911,81a16040-490e-11ed-b04b-61e292f04158,27639ff0-435e-11ec-be49-73e9bda34ef3
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7912,81a0c400-490e-11ed-b04b-61e292f04158,2aed3be0-435e-11ec-be49-73e9bda34ef3
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7913,819c7e40-490e-11ed-b04b-61e292f04158,2e3b5570-435e-11ec-be49-73e9bda34ef3
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7914,819ad090-490e-11ed-b04b-61e292f04158,318c7c40-435e-11ec-be49-73e9bda34ef3
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7952 - RBC Node Basement 1- Rack 1-Temp+Hum,a4662760-4921-11ed-b04b-61e292f04158,8452d1c0-8afa-11ec-b372-23a85237172f
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7954 - BSC Meralco Compound- 3F Data Center-Temp+Hum,1d90d260-49d7-11ed-b04b-61e292f04158,66940830-8af9-11ec-b372-23a85237172f
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8019 - RBC Corporate Office- 12F IT Server room-Temp+Hum,b1fda820-4922-11ed-b04b-61e292f04158,58d66f90-a367-11ec-b372-23a85237172f
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8020 - RBC Node Basement 1- ASR Rack-Temp+Hum,1d792bb0-49d7-11ed-b04b-61e292f04158,f1809410-a366-11ec-b372-23a85237172f
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8014 - 4F IDF Room 2 - Technohub G,b86a3530-4921-11ed-b04b-61e292f04158,683e66e0-064a-11ed-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8026 - GF UPS Room - Technohub G,73b79440-4922-11ed-b04b-61e292f04158,df0bb8a0-0649-11ed-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8917 - 4F HUB Room - Technohub L,c7b188d0-4922-11ed-b04b-61e292f04158,13cea220-2f33-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8024 - 3F IDF Room 1 - Technohub G,30cef300-4925-11ed-b04b-61e292f04158,d353f8c0-0666-11ed-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8025 - GF IDF Room 2 - Technohub G,34e601e0-4925-11ed-b04b-61e292f04158,643538b0-0660-11ed-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8022 - 3F HUB Room 1 - Technohub M,76e0b620-4921-11ed-b04b-61e292f04158,74a4ca90-065f-11ed-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8018 - 3F HUB Room 2 - Technohub M,fe996e90-4921-11ed-b04b-61e292f04158,e00c5660-0662-11ed-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7968 - GF Server Room - Damosa,92b059e0-4922-11ed-b04b-61e292f04158,2f7a1430-e737-11ec-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7969 - 2F Hub Room - Damosa,227ac3e2-4922-11ed-b04b-61e292f04158,e3a59ff0-e738-11ec-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7970 - GF UPS Room - Damosa,9f9b9840-4927-11ed-b04b-61e292f04158,d70b6e20-e73b-11ec-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8536 - 2F UPS Room - Mactan,308ed990-4921-11ed-b04b-61e292f04158,62853f80-e737-11ec-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8537 - 3F Server Room - Mactan,ff5eec00-4922-11ed-b04b-61e292f04158,cea85a80-e737-11ec-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8686 - 3F UPS Room - Mactan,16b87850-4921-11ed-b04b-61e292f04158,7e956420-e737-11ec-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8687 - 2F Server Room - Mactan,661170b0-4925-11ed-b04b-61e292f04158,19342cb0-e737-11ec-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7535 - 4F UPS Room - J Center,0f6534c0-4922-11ed-b04b-61e292f04158,58207960-e73c-11ec-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 8002 - 2F UPS Room - J Center,f5437d30-4922-11ed-b04b-61e292f04158,7aa8d740-00cb-11ed-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 7854 - 3F IDF Room - Iloilo,0a3e8010-4921-11ed-b04b-61e292f04158,95345820-f8fe-11ec-80a9-83a6055f2008
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9220 - 3F Production Room - Technohub D,12c08a30-4921-11ed-b04b-61e292f04158,366873c0-121d-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9221 - 3F Production Room - Technohub D,f04e9f30-4927-11ed-b04b-61e292f04158,0523d470-1219-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9222 - 3F Production Room - Technohub D,408d1690-4921-11ed-b04b-61e292f04158,56d87010-121d-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9223 - 3F Production Room - Technohub D,7fb35140-4921-11ed-b04b-61e292f04158,5d0fedf0-121d-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9224 - 3F Production Room - Technohub D,d1443510-4921-11ed-b04b-61e292f04158,33c1e1a0-1219-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9225 - 3F Production Room - Technohub D,9ecf5650-4921-11ed-b04b-61e292f04158,7bb54e50-121b-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9226 - 3F Production Room - Technohub D,4ec19aa0-4922-11ed-b04b-61e292f04158,a09f8b50-121f-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9228 - 3F Production Room - Technohub D,f229af80-4921-11ed-b04b-61e292f04158,7d0300d0-1217-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9229 - 3F Production Room - Technohub D,78c426b0-4922-11ed-b04b-61e292f04158,d957b9b0-121d-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9230 - 3F Production Room - Technohub D,f0fdd9b0-4921-11ed-b04b-61e292f04158,d05b2860-121d-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9231 - 3F Production Room - Technohub D,23202ed0-4926-11ed-b04b-61e292f04158,71450590-1217-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9232 - 3F Production Room - Technohub D,70d21d00-4921-11ed-b04b-61e292f04158,cb459540-121d-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9233 - 3F Production Room - Technohub D,20844b10-4922-11ed-b04b-61e292f04158,fcb64a70-121d-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9234 - 3F Production Room - Technohub D,11804c90-4922-11ed-b04b-61e292f04158,fc2be4c0-121d-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9235 - 3F Production Room - Technohub D,272475d0-4922-11ed-b04b-61e292f04158,2a72aa30-121e-11ed-b96a-419673351426
si_clix,clix-temp-hum,clix-temp-hum,clix-temp-hum,ESN 9236 - 3F Production Room - Technohub D,ca6c3170-4921-11ed-b04b-61e292f04158,586a0c90-121d-11ed-b96a-419673351426
si_clix,clix-peoplecounter,clix-peoplecounter,clix-peoplecounter,ESN 7732 NOC Customer Area - RBC-People Counter,#N/A,#N/A
si_clix,clix-peoplecounter,clix-peoplecounter,clix-peoplecounter,ESN 8351 RBC Corporate Office-Reception Main Door-People Counter,18b8aa90-4920-11ed-b04b-61e292f04158,fdfd5a30-a360-11ec-b372-23a85237172f
si_clix,clix-peoplecounter,clix-peoplecounter,clix-peoplecounter,ESN 7733 RBC Corporate Office-Casher Main Door-People Counter,32aad130-4920-11ed-b04b-61e292f04158,0766b710-a361-11ec-b372-23a85237172f
si_clix,clix-peoplecounter,clix-peoplecounter,clix-peoplecounter,ESN 8352- BSC Meralco Compound- NOC Customer Area-People Counter,1d81b730-49d7-11ed-b04b-61e292f04158,d675c3c0-a361-11ec-b372-23a85237172f
si_clix,clix-packetair,clix-packetair,clix-packetair,ESN 7814,81d76460-490e-11ed-b04b-61e292f04158,e7120520-2262-11ec-be49-73e9bda34ef3
si_clix,clix-packetair,clix-packetair,clix-packetair,ESN 7957 - RBC Corporate Office-12F Reception Area-PacketAir,c64e1db0-4921-11ed-b04b-61e292f04158,d3977930-954e-11ec-b372-23a85237172f
si_clix,clix-packetair,clix-packetair,clix-packetair,ESN 7958 - RBC Corporate Office- Conference Room-PacketAir,7d1303e0-4921-11ed-b04b-61e292f04158,fd10cff0-8af9-11ec-b372-23a85237172f
si_clix,clix-packetair,clix-packetair,clix-packetair,ESN 7959 - BSC Meralco Compound- NOC Customer Area-PacketAir,abac3240-4925-11ed-b04b-61e292f04158,da754ba0-8afa-11ec-b372-23a85237172f
si_clix,clix-packetair,clix-packetair,clix-packetair,ESN 7960 - BSC Meralco Compound- Logistic & Facilities-PacketAir,1d87d1b0-49d7-11ed-b04b-61e292f04158,8f9bb2a0-9ad5-11ec-b372-23a85237172f
si_clix,clix-packetair,clix-packetair,clix-packetair,ESN 7978 - RBC Corporate Office-SCLM-GPON Area-PacketAir,965f9120-4920-11ed-b04b-61e292f04158,04a6d3c0-a361-11ec-b372-23a85237172f
si_clix,clix-packetair,clix-packetair,clix-packetair,ESN 7815 - Clix POC,#N/A,#N/A
si_clix,clix-modbus,clix-modbus,clix-modbus,ESN 6800 RBC Corporate Office- 12F Reception Area-Door Sensor,2d00e5f0-4923-11ed-b04b-61e292f04158,e0d48180-8b15-11ec-b372-23a85237172f
